,date,time,humidity,weather,temperature
39479,2017-04-03,11:00:00,87.0,sky is clear,283.56
39480,2017-04-03,12:00:00,87.0,sky is clear,284.28
39481,2017-04-03,13:00:00,81.0,sky is clear,284.28
39482,2017-04-03,14:00:00,82.0,sky is clear,286.01
39483,2017-04-03,15:00:00,67.0,sky is clear,289.25
39484,2017-04-03,16:00:00,60.0,sky is clear,292.25
39485,2017-04-03,17:00:00,50.0,sky is clear,295.5
39486,2017-04-03,18:00:00,39.0,sky is clear,297.75
39487,2017-04-03,19:00:00,37.0,sky is clear,299.63
39488,2017-04-03,20:00:00,34.0,few clouds,301.02
39489,2017-04-03,21:00:00,34.0,few clouds,301.53
39490,2017-04-03,22:00:00,28.0,few clouds,302.72
39491,2017-04-03,23:00:00,28.0,few clouds,302.58
39492,2017-04-04,00:00:00,28.0,few clouds,302.02
39493,2017-04-04,01:00:00,31.0,few clouds,299.43
39494,2017-04-04,02:00:00,31.0,few clouds,296.42
39495,2017-04-04,03:00:00,52.0,few clouds,291.86
39496,2017-04-04,04:00:00,68.0,few clouds,290.65
39497,2017-04-04,05:00:00,72.0,sky is clear,290.01
39498,2017-04-04,06:00:00,82.0,sky is clear,288.73
39499,2017-04-04,07:00:00,55.0,sky is clear,288.66
39500,2017-04-04,08:00:00,63.0,sky is clear,289.53
39501,2017-04-04,09:00:00,67.0,sky is clear,288.64
39502,2017-04-04,10:00:00,82.0,sky is clear,287.28
39503,2017-04-04,11:00:00,87.0,sky is clear,286.0
39504,2017-04-04,12:00:00,82.0,sky is clear,285.73
39505,2017-04-04,13:00:00,87.0,few clouds,285.29
39506,2017-04-04,14:00:00,72.0,sky is clear,288.98
39507,2017-04-04,15:00:00,49.0,broken clouds,292.99
39508,2017-04-04,16:00:00,50.0,sky is clear,296.38
39509,2017-04-04,17:00:00,34.0,scattered clouds,298.63
39510,2017-04-04,18:00:00,34.0,few clouds,300.51
39511,2017-04-04,19:00:00,35.0,sky is clear,301.89
39512,2017-04-04,20:00:00,37.0,scattered clouds,302.78
39513,2017-04-04,21:00:00,35.0,few clouds,303.86
39514,2017-04-04,22:00:00,31.0,few clouds,304.14
39515,2017-04-04,23:00:00,30.0,few clouds,304.3
39516,2017-04-05,00:00:00,32.0,few clouds,302.92
39517,2017-04-05,01:00:00,36.0,few clouds,301.19
39518,2017-04-05,02:00:00,36.0,few clouds,297.67
39519,2017-04-05,03:00:00,73.0,sky is clear,295.01
39520,2017-04-05,04:00:00,72.0,sky is clear,293.03
39521,2017-04-05,05:00:00,73.0,sky is clear,292.91
39522,2017-04-05,06:00:00,78.0,sky is clear,294.72
39523,2017-04-05,07:00:00,28.0,few clouds,293.79
39524,2017-04-05,08:00:00,29.0,sky is clear,292.55
39525,2017-04-05,09:00:00,36.0,sky is clear,292.03
39526,2017-04-05,10:00:00,42.0,sky is clear,290.03
39527,2017-04-05,11:00:00,54.0,few clouds,287.32
39528,2017-04-05,12:00:00,54.0,sky is clear,285.94
39529,2017-04-05,13:00:00,54.0,scattered clouds,285.45
39530,2017-04-05,14:00:00,47.0,sky is clear,286.58
39531,2017-04-05,15:00:00,41.0,sky is clear,288.73
39532,2017-04-05,16:00:00,36.0,sky is clear,290.87
39533,2017-04-05,17:00:00,30.0,sky is clear,293.01
39534,2017-04-05,18:00:00,35.0,sky is clear,294.3
39535,2017-04-05,19:00:00,24.0,sky is clear,295.59
39536,2017-04-05,20:00:00,23.0,sky is clear,295.87
39537,2017-04-05,21:00:00,22.0,sky is clear,296.58
39538,2017-04-05,22:00:00,27.0,few clouds,296.86
39539,2017-04-05,23:00:00,25.0,sky is clear,296.57
39540,2017-04-06,00:00:00,26.0,sky is clear,295.43
39541,2017-04-06,01:00:00,36.0,sky is clear,291.55
39542,2017-04-06,02:00:00,44.0,sky is clear,290.44
39543,2017-04-06,03:00:00,44.0,few clouds,288.44
39544,2017-04-06,04:00:00,66.0,sky is clear,286.45
39545,2017-04-06,05:00:00,58.0,sky is clear,285.43
39546,2017-04-06,06:00:00,62.0,sky is clear,284.45
39547,2017-04-06,07:00:00,62.0,sky is clear,283.3
39548,2017-04-06,08:00:00,70.0,sky is clear,282.3
39549,2017-04-06,09:00:00,70.0,sky is clear,281.57
39550,2017-04-06,10:00:00,70.0,sky is clear,281.42
39551,2017-04-06,11:00:00,81.0,sky is clear,280.71
39552,2017-04-06,12:00:00,87.0,sky is clear,280.72
39553,2017-04-06,13:00:00,75.0,sky is clear,281.27
39554,2017-04-06,14:00:00,62.0,sky is clear,286.4
39555,2017-04-06,15:00:00,36.0,sky is clear,291.15
39556,2017-04-06,16:00:00,32.0,sky is clear,293.72
39557,2017-04-06,17:00:00,29.0,sky is clear,296.0
39558,2017-04-06,18:00:00,28.0,sky is clear,296.025959885
39559,2017-04-06,19:00:00,27.0,scattered clouds,296.72
39560,2017-04-06,20:00:00,22.0,sky is clear,297.59
39561,2017-04-06,21:00:00,22.0,sky is clear,297.57
39562,2017-04-06,22:00:00,29.0,sky is clear,298.02
39563,2017-04-06,23:00:00,25.0,sky is clear,296.73
39564,2017-04-07,00:00:00,30.0,sky is clear,295.44
39565,2017-04-07,01:00:00,37.0,sky is clear,293.01
39566,2017-04-07,02:00:00,52.0,sky is clear,291.44
39567,2017-04-07,03:00:00,51.0,sky is clear,289.73
39568,2017-04-07,04:00:00,58.0,sky is clear,288.86
39569,2017-04-07,05:00:00,58.0,sky is clear,288.86
39570,2017-04-07,06:00:00,58.0,sky is clear,287.29
39571,2017-04-07,07:00:00,54.0,scattered clouds,287.01
39572,2017-04-07,08:00:00,71.0,sky is clear,285.0
39573,2017-04-07,09:00:00,81.0,sky is clear,284.43
39574,2017-04-07,10:00:00,93.0,sky is clear,283.29
39575,2017-04-07,11:00:00,93.0,sky is clear,282.57
39576,2017-04-07,12:00:00,93.0,sky is clear,282.86
39577,2017-04-07,13:00:00,88.0,sky is clear,283.636760677
39578,2017-04-07,14:00:00,58.0,sky is clear,288.4
39579,2017-04-07,15:00:00,48.0,sky is clear,291.77
39580,2017-04-07,16:00:00,46.0,few clouds,293.14
39581,2017-04-07,17:00:00,40.0,sky is clear,295.01
39582,2017-04-07,18:00:00,31.0,sky is clear,297.01
39583,2017-04-07,19:00:00,27.0,sky is clear,298.15
39584,2017-04-07,20:00:00,29.0,sky is clear,298.57
39585,2017-04-07,21:00:00,30.0,sky is clear,299.14
39586,2017-04-07,22:00:00,28.0,sky is clear,299.57
39587,2017-04-07,23:00:00,28.0,sky is clear,299.43
39588,2017-04-08,00:00:00,36.0,few clouds,298.74
39589,2017-04-08,01:00:00,35.0,few clouds,296.42
39590,2017-04-08,02:00:00,37.0,few clouds,294.43
39591,2017-04-08,03:00:00,52.0,sky is clear,292.59
39592,2017-04-08,04:00:00,63.0,sky is clear,291.53
39593,2017-04-08,05:00:00,72.0,sky is clear,290.86
39594,2017-04-08,06:00:00,77.0,few clouds,289.53
39595,2017-04-08,07:00:00,77.0,few clouds,289.02
39596,2017-04-08,08:00:00,77.0,few clouds,288.65
39597,2017-04-08,09:00:00,77.0,few clouds,288.28
39598,2017-04-08,10:00:00,77.0,few clouds,287.9
39599,2017-04-08,11:00:00,87.0,sky is clear,287.86
39600,2017-04-08,12:00:00,82.0,few clouds,287.0
39601,2017-04-08,13:00:00,82.0,few clouds,287.52
39602,2017-04-08,14:00:00,77.0,broken clouds,288.88
39603,2017-04-08,15:00:00,72.0,broken clouds,291.76
39604,2017-04-08,16:00:00,64.0,scattered clouds,294.38
39605,2017-04-08,17:00:00,54.0,scattered clouds,297.72
39606,2017-04-08,18:00:00,50.0,overcast clouds,298.44
39607,2017-04-08,19:00:00,50.0,broken clouds,299.14
39608,2017-04-08,20:00:00,50.0,broken clouds,299.57
39609,2017-04-08,21:00:00,51.0,broken clouds,299.99
39610,2017-04-08,22:00:00,47.0,scattered clouds,300.29
39611,2017-04-08,23:00:00,51.0,few clouds,300.58
39612,2017-04-09,00:00:00,51.0,few clouds,299.87
39613,2017-04-09,01:00:00,60.0,few clouds,298.05
39614,2017-04-09,02:00:00,68.0,few clouds,296.17
39615,2017-04-09,03:00:00,73.0,sky is clear,294.54
39616,2017-04-09,04:00:00,73.0,broken clouds,293.53
39617,2017-04-09,05:00:00,77.0,overcast clouds,292.77
39618,2017-04-09,06:00:00,77.0,overcast clouds,292.9
39619,2017-04-09,07:00:00,82.0,overcast clouds,293.0
39620,2017-04-09,08:00:00,88.0,overcast clouds,292.73
39621,2017-04-09,09:00:00,88.0,overcast clouds,292.15
39622,2017-04-09,10:00:00,88.0,overcast clouds,291.86
39623,2017-04-09,11:00:00,88.0,overcast clouds,291.87
39624,2017-04-09,12:00:00,88.0,overcast clouds,291.86
39625,2017-04-09,13:00:00,88.0,overcast clouds,291.87
39626,2017-04-09,14:00:00,88.0,overcast clouds,292.0
39627,2017-04-09,15:00:00,78.0,overcast clouds,293.71
39628,2017-04-09,16:00:00,78.0,overcast clouds,294.72
39629,2017-04-09,17:00:00,78.0,overcast clouds,295.87
39630,2017-04-09,18:00:00,61.0,overcast clouds,296.77
39631,2017-04-09,19:00:00,61.0,broken clouds,298.3
39632,2017-04-09,20:00:00,57.0,broken clouds,299.73
39633,2017-04-09,21:00:00,57.0,broken clouds,300.43
39634,2017-04-09,22:00:00,48.0,scattered clouds,301.56
39635,2017-04-09,23:00:00,58.0,broken clouds,301.29
39636,2017-04-10,00:00:00,57.0,sky is clear,300.28
39637,2017-04-10,01:00:00,69.0,broken clouds,298.43
39638,2017-04-10,02:00:00,73.0,overcast clouds,296.65
39639,2017-04-10,03:00:00,78.0,overcast clouds,296.58
39640,2017-04-10,04:00:00,83.0,overcast clouds,295.79
39641,2017-04-10,05:00:00,78.0,overcast clouds,295.72
39642,2017-04-10,06:00:00,83.0,overcast clouds,295.73
39643,2017-04-10,07:00:00,83.0,overcast clouds,295.44
39644,2017-04-10,08:00:00,83.0,overcast clouds,295.3
39645,2017-04-10,09:00:00,83.0,overcast clouds,295.01
39646,2017-04-10,10:00:00,94.0,overcast clouds,295.15
39647,2017-04-10,11:00:00,83.0,overcast clouds,295.15
39648,2017-04-10,12:00:00,100.0,light rain,295.15
39649,2017-04-10,13:00:00,88.0,overcast clouds,295.14
39650,2017-04-10,14:00:00,94.0,mist,295.43
39651,2017-04-10,15:00:00,83.0,mist,296.15
39652,2017-04-10,16:00:00,94.0,mist,296.59
39653,2017-04-10,17:00:00,83.0,overcast clouds,297.73
39654,2017-04-10,18:00:00,78.0,light rain,298.59
39655,2017-04-10,19:00:00,78.0,overcast clouds,299.73
39656,2017-04-10,20:00:00,65.0,broken clouds,300.58
39657,2017-04-10,21:00:00,58.0,broken clouds,300.15
39658,2017-04-10,22:00:00,69.0,overcast clouds,300.41
39659,2017-04-10,23:00:00,65.0,light rain,300.02
39660,2017-04-11,00:00:00,78.0,overcast clouds,299.3
39661,2017-04-11,01:00:00,74.0,broken clouds,298.3
39662,2017-04-11,02:00:00,83.0,overcast clouds,297.42
39663,2017-04-11,03:00:00,78.0,overcast clouds,297.3
39664,2017-04-11,04:00:00,78.0,mist,296.72
39665,2017-04-11,05:00:00,78.0,overcast clouds,296.44
39666,2017-04-11,06:00:00,83.0,mist,295.73
39667,2017-04-11,07:00:00,88.0,light rain,295.44
39668,2017-04-11,08:00:00,88.0,light rain,295.3
39669,2017-04-11,09:00:00,88.0,mist,295.14
39670,2017-04-11,10:00:00,88.0,overcast clouds,295.15
39671,2017-04-11,11:00:00,88.0,broken clouds,295.15
39672,2017-04-11,12:00:00,94.0,mist,295.15
39673,2017-04-11,13:00:00,94.0,mist,295.15
39674,2017-04-11,14:00:00,88.0,mist,295.44
39675,2017-04-11,15:00:00,88.0,light rain,295.86
39676,2017-04-11,16:00:00,83.0,mist,296.4
39677,2017-04-11,17:00:00,83.0,mist,296.29
39678,2017-04-11,18:00:00,83.0,mist,297.52
39679,2017-04-11,19:00:00,83.0,mist,296.43
39680,2017-04-11,20:00:00,93.0,mist,294.43
39681,2017-04-11,21:00:00,93.0,heavy intensity rain,291.66
39682,2017-04-11,22:00:00,93.0,thunderstorm with light rain,291.86
39683,2017-04-11,23:00:00,88.0,overcast clouds,291.65
39684,2017-04-12,00:00:00,82.0,overcast clouds,291.15
39685,2017-04-12,01:00:00,88.0,overcast clouds,291.3
39686,2017-04-12,02:00:00,88.0,scattered clouds,290.87
39687,2017-04-12,03:00:00,93.0,overcast clouds,290.87
39688,2017-04-12,04:00:00,88.0,overcast clouds,290.44
39689,2017-04-12,05:00:00,82.0,overcast clouds,290.43
39690,2017-04-12,06:00:00,82.0,overcast clouds,290.29
39691,2017-04-12,07:00:00,88.0,overcast clouds,290.3
39692,2017-04-12,08:00:00,82.0,overcast clouds,290.29
39693,2017-04-12,09:00:00,88.0,overcast clouds,290.16
39694,2017-04-12,10:00:00,88.0,mist,290.14
39695,2017-04-12,11:00:00,88.0,mist,290.29
39696,2017-04-12,12:00:00,88.0,mist,290.3
39697,2017-04-12,13:00:00,93.0,light intensity drizzle,290.29
39698,2017-04-12,14:00:00,93.0,light rain,290.44
39699,2017-04-12,15:00:00,82.0,mist,291.58
39700,2017-04-12,16:00:00,82.0,overcast clouds,292.44
39701,2017-04-12,17:00:00,73.0,overcast clouds,293.85
39702,2017-04-12,18:00:00,69.0,broken clouds,295.58
39703,2017-04-12,19:00:00,64.0,scattered clouds,296.43
39704,2017-04-12,20:00:00,61.0,scattered clouds,297.28
39705,2017-04-12,21:00:00,57.0,scattered clouds,298.44
39706,2017-04-12,22:00:00,54.0,haze,298.29
39707,2017-04-12,23:00:00,60.0,overcast clouds,298.17
39708,2017-04-13,00:00:00,60.0,overcast clouds,298.02
39709,2017-04-13,01:00:00,64.0,overcast clouds,296.79
39710,2017-04-13,02:00:00,69.0,overcast clouds,295.67
39711,2017-04-13,03:00:00,69.0,overcast clouds,295.16
39712,2017-04-13,04:00:00,73.0,broken clouds,295.29
39713,2017-04-13,05:00:00,83.0,broken clouds,294.43
39714,2017-04-13,06:00:00,88.0,broken clouds,294.3
39715,2017-04-13,07:00:00,88.0,broken clouds,293.73
39716,2017-04-13,08:00:00,92.0,light rain,293.100276102
39717,2017-04-13,09:00:00,91.0,light rain,292.765773241
39718,2017-04-13,10:00:00,98.0,light rain,291.924333333
39719,2017-04-13,11:00:00,97.0,light rain,291.539666667
39720,2017-04-13,12:00:00,97.0,light rain,292.886
39721,2017-04-13,13:00:00,97.0,light rain,291.924333333
39722,2017-04-13,14:00:00,97.0,light rain,292.693666667
39723,2017-04-13,15:00:00,83.0,broken clouds,295.15
39724,2017-04-13,16:00:00,73.0,broken clouds,295.57
39725,2017-04-13,17:00:00,61.0,broken clouds,297.86
39726,2017-04-13,18:00:00,61.0,overcast clouds,298.72
39727,2017-04-13,19:00:00,51.0,scattered clouds,300.0
39728,2017-04-13,20:00:00,51.0,broken clouds,300.29
39729,2017-04-13,21:00:00,57.0,broken clouds,299.78
39730,2017-04-13,22:00:00,57.0,scattered clouds,299.73
39731,2017-04-13,23:00:00,54.0,light rain,299.0
39732,2017-04-14,00:00:00,83.0,light rain,296.92
39733,2017-04-14,01:00:00,83.0,light rain,296.05
39734,2017-04-14,02:00:00,69.0,overcast clouds,295.72
39735,2017-04-14,03:00:00,68.0,overcast clouds,294.72
39736,2017-04-14,04:00:00,88.0,scattered clouds,293.66
39737,2017-04-14,05:00:00,82.0,overcast clouds,292.53
39738,2017-04-14,06:00:00,77.0,overcast clouds,292.27
39739,2017-04-14,07:00:00,82.0,overcast clouds,291.9
39740,2017-04-14,08:00:00,88.0,scattered clouds,291.72
39741,2017-04-14,09:00:00,93.0,fog,291.86
39742,2017-04-14,10:00:00,93.0,fog,291.72
39743,2017-04-14,11:00:00,88.0,mist,291.72
39744,2017-04-14,12:00:00,88.0,mist,291.58
39745,2017-04-14,13:00:00,88.0,mist,291.87
39746,2017-04-14,14:00:00,88.0,overcast clouds,292.44
39747,2017-04-14,15:00:00,83.0,overcast clouds,293.57
39748,2017-04-14,16:00:00,83.0,overcast clouds,295.01
39749,2017-04-14,17:00:00,61.0,broken clouds,296.86
39750,2017-04-14,18:00:00,69.0,broken clouds,297.58
39751,2017-04-14,19:00:00,51.0,haze,298.71
39752,2017-04-14,20:00:00,51.0,overcast clouds,299.43
39753,2017-04-14,21:00:00,45.0,broken clouds,300.14
39754,2017-04-14,22:00:00,45.0,sky is clear,299.89
39755,2017-04-14,23:00:00,48.0,few clouds,300.29
39756,2017-04-15,00:00:00,51.0,few clouds,299.87
39757,2017-04-15,01:00:00,54.0,broken clouds,298.29
39758,2017-04-15,02:00:00,64.0,few clouds,296.45
39759,2017-04-15,03:00:00,69.0,sky is clear,295.52
39760,2017-04-15,04:00:00,78.0,few clouds,295.15
39761,2017-04-15,05:00:00,83.0,overcast clouds,294.3
39762,2017-04-15,06:00:00,83.0,overcast clouds,294.58
39763,2017-04-15,07:00:00,83.0,overcast clouds,294.43
39764,2017-04-15,08:00:00,88.0,overcast clouds,294.15
39765,2017-04-15,09:00:00,88.0,overcast clouds,294.14
39766,2017-04-15,10:00:00,88.0,overcast clouds,293.86
39767,2017-04-15,11:00:00,88.0,overcast clouds,293.44
39768,2017-04-15,12:00:00,88.0,overcast clouds,293.43
39769,2017-04-15,13:00:00,88.0,mist,293.72
39770,2017-04-15,14:00:00,83.0,light rain,294.43
39771,2017-04-15,15:00:00,78.0,haze,295.29
39772,2017-04-15,16:00:00,77.0,overcast clouds,296.53
39773,2017-04-15,17:00:00,69.0,broken clouds,298.0
39774,2017-04-15,18:00:00,61.0,overcast clouds,299.57
39775,2017-04-15,19:00:00,61.0,broken clouds,300.15
39776,2017-04-15,20:00:00,54.0,overcast clouds,300.86
39777,2017-04-15,21:00:00,54.0,broken clouds,301.43
39778,2017-04-15,22:00:00,51.0,scattered clouds,301.44
39779,2017-04-15,23:00:00,54.0,overcast clouds,301.01
39780,2017-04-16,00:00:00,57.0,overcast clouds,299.9
39781,2017-04-16,01:00:00,65.0,haze,298.87
39782,2017-04-16,02:00:00,69.0,sky is clear,297.44
39783,2017-04-16,03:00:00,73.0,sky is clear,296.41
39784,2017-04-16,04:00:00,78.0,sky is clear,295.53
39785,2017-04-16,05:00:00,83.0,overcast clouds,294.86
39786,2017-04-16,06:00:00,83.0,overcast clouds,294.86
39787,2017-04-16,07:00:00,83.0,overcast clouds,295.0
39788,2017-04-16,08:00:00,94.0,broken clouds,294.4
39789,2017-04-16,09:00:00,88.0,broken clouds,294.3
39790,2017-04-16,10:00:00,88.0,broken clouds,294.01
39791,2017-04-16,11:00:00,88.0,broken clouds,294.0
39792,2017-04-16,12:00:00,88.0,mist,294.15
39793,2017-04-16,13:00:00,83.0,mist,294.29
39794,2017-04-16,14:00:00,83.0,mist,294.57
39795,2017-04-16,15:00:00,83.0,overcast clouds,295.43
39796,2017-04-16,16:00:00,78.0,broken clouds,296.72
39797,2017-04-16,17:00:00,73.0,light intensity drizzle,297.78
39798,2017-04-16,18:00:00,61.0,broken clouds,298.86
39799,2017-04-16,19:00:00,65.0,broken clouds,299.29
39800,2017-04-16,20:00:00,61.0,light rain,299.86
39801,2017-04-16,21:00:00,54.0,sky is clear,300.85
39802,2017-04-16,22:00:00,54.0,broken clouds,301.14
39803,2017-04-16,23:00:00,54.0,scattered clouds,300.86
39804,2017-04-17,00:00:00,61.0,few clouds,300.3
39805,2017-04-17,01:00:00,61.0,sky is clear,298.54
39806,2017-04-17,02:00:00,69.0,sky is clear,296.91
39807,2017-04-17,03:00:00,73.0,broken clouds,295.78
39808,2017-04-17,04:00:00,78.0,light rain,295.15
39809,2017-04-17,05:00:00,83.0,light rain,294.86
39810,2017-04-17,06:00:00,83.0,mist,294.52
39811,2017-04-17,07:00:00,83.0,moderate rain,293.77
39812,2017-04-17,08:00:00,94.0,light rain,293.51
39813,2017-04-17,09:00:00,83.0,mist,292.9
39814,2017-04-17,10:00:00,88.0,overcast clouds,292.64
39815,2017-04-17,11:00:00,83.0,broken clouds,293.01
39816,2017-04-17,12:00:00,88.0,mist,293.14
39817,2017-04-17,13:00:00,83.0,mist,293.27
39818,2017-04-17,14:00:00,88.0,mist,293.77
39819,2017-04-17,15:00:00,88.0,light rain,294.39
39820,2017-04-17,16:00:00,78.0,mist,295.71
39821,2017-04-17,17:00:00,78.0,light rain,296.29
39822,2017-04-17,18:00:00,78.0,light rain,296.87
39823,2017-04-17,19:00:00,78.0,heavy intensity rain,296.79
39824,2017-04-17,20:00:00,65.0,fog,295.53
39825,2017-04-17,21:00:00,73.0,thunderstorm with light rain,295.01
39826,2017-04-17,22:00:00,69.0,mist,295.15
39827,2017-04-17,23:00:00,77.0,light rain,295.05
39828,2017-04-18,00:00:00,68.0,broken clouds,294.53
39829,2017-04-18,01:00:00,73.0,sky is clear,293.28
39830,2017-04-18,02:00:00,77.0,sky is clear,292.29
39831,2017-04-18,03:00:00,93.0,few clouds,291.73
39832,2017-04-18,04:00:00,93.0,sky is clear,291.28
39833,2017-04-18,05:00:00,100.0,sky is clear,290.79
39834,2017-04-18,06:00:00,93.0,sky is clear,289.9
39835,2017-04-18,07:00:00,93.0,mist,289.86
39836,2017-04-18,08:00:00,93.0,fog,289.0
39837,2017-04-18,09:00:00,93.0,fog,288.57
39838,2017-04-18,10:00:00,93.0,mist,287.89
39839,2017-04-18,11:00:00,93.0,mist,287.86
39840,2017-04-18,12:00:00,87.0,mist,287.39
39841,2017-04-18,13:00:00,88.0,sky is clear,288.12
39842,2017-04-18,14:00:00,82.0,sky is clear,289.62
39843,2017-04-18,15:00:00,73.0,sky is clear,292.65
39844,2017-04-18,16:00:00,64.0,sky is clear,294.15
39845,2017-04-18,17:00:00,72.0,scattered clouds,295.78
39846,2017-04-18,18:00:00,60.0,broken clouds,297.14
39847,2017-04-18,19:00:00,57.0,light intensity drizzle,298.9
39848,2017-04-18,20:00:00,57.0,few clouds,299.52
39849,2017-04-18,21:00:00,57.0,broken clouds,299.91
39850,2017-04-18,22:00:00,51.0,scattered clouds,300.27
39851,2017-04-18,23:00:00,53.0,scattered clouds,300.04
39852,2017-04-19,00:00:00,57.0,few clouds,299.29
39853,2017-04-19,01:00:00,61.0,scattered clouds,297.67
39854,2017-04-19,02:00:00,64.0,broken clouds,296.16
39855,2017-04-19,03:00:00,88.0,sky is clear,294.79
39856,2017-04-19,04:00:00,78.0,sky is clear,294.59
39857,2017-04-19,05:00:00,93.0,overcast clouds,293.42
39858,2017-04-19,06:00:00,83.0,overcast clouds,293.44
39859,2017-04-19,07:00:00,83.0,overcast clouds,293.29
39860,2017-04-19,08:00:00,88.0,overcast clouds,293.43
39861,2017-04-19,09:00:00,88.0,overcast clouds,293.29
39862,2017-04-19,10:00:00,83.0,overcast clouds,293.29
39863,2017-04-19,11:00:00,83.0,mist,293.15
39864,2017-04-19,12:00:00,83.0,overcast clouds,292.65
39865,2017-04-19,13:00:00,83.0,mist,292.9
39866,2017-04-19,14:00:00,73.0,few clouds,293.76
39867,2017-04-19,15:00:00,78.0,overcast clouds,295.29
39868,2017-04-19,16:00:00,73.0,overcast clouds,296.44
39869,2017-04-19,17:00:00,65.0,broken clouds,297.72
39870,2017-04-19,18:00:00,57.0,broken clouds,299.01
39871,2017-04-19,19:00:00,48.0,scattered clouds,300.43
39872,2017-04-19,20:00:00,48.0,few clouds,300.51
39873,2017-04-19,21:00:00,45.0,scattered clouds,301.42
39874,2017-04-19,22:00:00,42.0,few clouds,301.27
39875,2017-04-19,23:00:00,45.0,broken clouds,301.43
39876,2017-04-20,00:00:00,54.0,sky is clear,300.67
39877,2017-04-20,01:00:00,57.0,sky is clear,299.04
39878,2017-04-20,02:00:00,64.0,sky is clear,296.54
39879,2017-04-20,03:00:00,69.0,sky is clear,296.15
39880,2017-04-20,04:00:00,78.0,sky is clear,295.15
39881,2017-04-20,05:00:00,82.0,overcast clouds,294.66
39882,2017-04-20,06:00:00,83.0,sky is clear,294.3
39883,2017-04-20,07:00:00,83.0,overcast clouds,293.99
39884,2017-04-20,08:00:00,83.0,broken clouds,294.15
39885,2017-04-20,09:00:00,83.0,overcast clouds,294.57
39886,2017-04-20,10:00:00,83.0,overcast clouds,294.43
39887,2017-04-20,11:00:00,83.0,overcast clouds,294.28
39888,2017-04-20,12:00:00,88.0,overcast clouds,294.57
39889,2017-04-20,13:00:00,88.0,mist,294.57
39890,2017-04-20,14:00:00,83.0,overcast clouds,295.14
39891,2017-04-20,15:00:00,69.0,broken clouds,296.28
39892,2017-04-20,16:00:00,69.0,broken clouds,297.53
39893,2017-04-20,17:00:00,58.0,few clouds,299.43
39894,2017-04-20,18:00:00,51.0,few clouds,299.89
39895,2017-04-20,19:00:00,51.0,broken clouds,301.43
39896,2017-04-20,20:00:00,45.0,haze,302.42
39897,2017-04-20,21:00:00,43.0,scattered clouds,303.14
39898,2017-04-20,22:00:00,43.0,few clouds,303.29
39899,2017-04-20,23:00:00,45.0,few clouds,303.59
39900,2017-04-21,00:00:00,48.0,few clouds,302.59
39901,2017-04-21,01:00:00,51.0,few clouds,300.87
39902,2017-04-21,02:00:00,69.0,scattered clouds,298.28
39903,2017-04-21,03:00:00,65.0,sky is clear,297.58
39904,2017-04-21,04:00:00,73.0,sky is clear,296.87
39905,2017-04-21,05:00:00,83.0,broken clouds,295.78
39906,2017-04-21,06:00:00,83.0,overcast clouds,295.29
39907,2017-04-21,07:00:00,78.0,overcast clouds,295.29
39908,2017-04-21,08:00:00,78.0,overcast clouds,295.31
39909,2017-04-21,09:00:00,78.0,overcast clouds,295.29
39910,2017-04-21,10:00:00,83.0,overcast clouds,295.29
39911,2017-04-21,11:00:00,83.0,overcast clouds,295.31
39912,2017-04-21,12:00:00,88.0,overcast clouds,295.15
39913,2017-04-21,13:00:00,78.0,overcast clouds,295.29
39914,2017-04-21,14:00:00,78.0,overcast clouds,295.58
39915,2017-04-21,15:00:00,73.0,overcast clouds,296.43
39916,2017-04-21,16:00:00,65.0,broken clouds,297.4
39917,2017-04-21,17:00:00,61.0,scattered clouds,299.71
39918,2017-04-21,18:00:00,51.0,broken clouds,300.14
39919,2017-04-21,19:00:00,48.0,scattered clouds,302.42
39920,2017-04-21,20:00:00,45.0,scattered clouds,302.99
39921,2017-04-21,21:00:00,45.0,few clouds,303.29
39922,2017-04-21,22:00:00,43.0,sky is clear,303.87
39923,2017-04-21,23:00:00,51.0,sky is clear,303.87
39924,2017-04-22,00:00:00,45.0,sky is clear,303.29
39925,2017-04-22,01:00:00,54.0,sky is clear,301.29
39926,2017-04-22,02:00:00,69.0,sky is clear,298.41
39927,2017-04-22,03:00:00,69.0,sky is clear,297.76
39928,2017-04-22,04:00:00,73.0,sky is clear,296.9
39929,2017-04-22,05:00:00,83.0,sky is clear,295.78
39930,2017-04-22,06:00:00,83.0,sky is clear,295.16
39931,2017-04-22,07:00:00,83.0,sky is clear,294.86
39932,2017-04-22,08:00:00,88.0,sky is clear,294.15
39933,2017-04-22,09:00:00,88.0,overcast clouds,294.29
39934,2017-04-22,10:00:00,88.0,overcast clouds,294.44
39935,2017-04-22,11:00:00,83.0,overcast clouds,294.72
39936,2017-04-22,12:00:00,83.0,overcast clouds,294.52
39937,2017-04-22,13:00:00,78.0,overcast clouds,295.14
39938,2017-04-22,14:00:00,78.0,overcast clouds,295.29
39939,2017-04-22,15:00:00,73.0,light rain,291.52
39940,2017-04-22,16:00:00,77.0,haze,290.31
39941,2017-04-22,17:00:00,77.0,overcast clouds,290.44
39942,2017-04-22,18:00:00,63.0,overcast clouds,291.72
39943,2017-04-22,19:00:00,56.0,overcast clouds,292.28
39944,2017-04-22,20:00:00,52.0,overcast clouds,292.71
39945,2017-04-22,21:00:00,52.0,broken clouds,293.14
39946,2017-04-22,22:00:00,49.0,overcast clouds,292.43
